area_id,area_name,source,calendar_quarter,sex,age_group,population,asfr
MWI_4_1,,Census 2018,CY2017Q2,male,Y070_074,949.087635695164,
MWI_4_1,,Census 2018,CY2017Q2,male,Y075_079,840.289341636218,
MWI_4_1,,Census 2018,CY2017Q2,male,Y080_999,903.783147330323,
MWI_4_1,,Census 2018,CY2018Q2,female,Y000_004,16059.5380474789,
MWI_4_1,,Census 2018,CY2018Q2,female,Y005_009,18370.0618493357,
MWI_4_1,,Census 2018,CY2018Q2,female,Y010_014,18182.1968533174,
MWI_4_1,,Census 2018,CY2018Q2,female,Y015_019,14235.1582643127,0.136811545135465
MWI_4_1,,Census 2018,CY2018Q2,female,Y020_024,11463.8593410362,0.233979326599939
MWI_4_1,,Census 2018,CY2018Q2,female,Y025_029,8272.39829761082,0.202213399807992
MWI_4_1,,Census 2018,CY2018Q2,female,Y030_034,7256.00039045699,0.169222308748962
MWI_4_1,,Census 2018,CY2018Q2,female,Y035_039,5866.20701275797,0.119563167666211
MWI_4_1,,Census 2018,CY2018Q2,female,Y040_044,4818.86888543382,0.056905983818124
MWI_4_1,,Census 2018,CY2018Q2,female,Y045_049,3875.55045786033,0.023416963500492
MWI_4_1,,Census 2018,CY2018Q2,female,Y050_054,3165.80575299368,
MWI_4_1,,Census 2018,CY2018Q2,female,Y055_059,2338.42380556537,
MWI_4_1,,Census 2018,CY2018Q2,female,Y060_064,1699.0158675469,
MWI_4_1,,Census 2018,CY2018Q2,female,Y065_069,1588.80116362393,
MWI_4_1,,Census 2018,CY2018Q2,female,Y070_074,1161.40897858509,
MWI_4_1,,Census 2018,CY2018Q2,female,Y075_079,1025.82276294992,
MWI_4_1,,Census 2018,CY2018Q2,female,Y080_999,1155.88226913402,
MWI_4_1,,Census 2018,CY2018Q2,male,Y000_004,15745.4619525211,
MWI_4_1,,Census 2018,CY2018Q2,male,Y005_009,17898.9381506643,
MWI_4_1,,Census 2018,CY2018Q2,male,Y010_014,17543.8031466826,
MWI_4_1,,Census 2018,CY2018Q2,male,Y015_019,13858.8417356873,
MWI_4_1,,Census 2018,CY2018Q2,male,Y020_024,10515.1406589638,
MWI_4_1,,Census 2018,CY2018Q2,male,Y025_029,7523.60170238918,
MWI_4_1,,Census 2018,CY2018Q2,male,Y030_034,6555.99960954301,
MWI_4_1,,Census 2018,CY2018Q2,male,Y035_039,5514.79298724203,
MWI_4_1,,Census 2018,CY2018Q2,male,Y040_044,4757.13111456617,
MWI_4_1,,Census 2018,CY2018Q2,male,Y045_049,3827.44954213967,
MWI_4_1,,Census 2018,CY2018Q2,male,Y050_054,2964.19424700632,
MWI_4_1,,Census 2018,CY2018Q2,male,Y055_059,2099.57619443463,
MWI_4_1,,Census 2018,CY2018Q2,male,Y060_064,1533.9841324531,
MWI_4_1,,Census 2018,CY2018Q2,male,Y065_069,1325.19883637607,
MWI_4_1,,Census 2018,CY2018Q2,male,Y070_074,961.591021414911,
MWI_4_1,,Census 2018,CY2018Q2,male,Y075_079,846.177237050082,
MWI_4_1,,Census 2018,CY2018Q2,male,Y080_999,920.117730865976,
MWI_4_1,,Census 2018,CY2019Q2,female,Y000_004,15737.5241854152,
MWI_4_1,,Census 2018,CY2019Q2,female,Y005_009,18574.8339741405,
MWI_4_1,,Census 2018,CY2019Q2,female,Y010_014,19706.6625488713,
MWI_4_1,,Census 2018,CY2019Q2,female,Y015_019,14537.4101592447,0.138797742935524
MWI_4_1,,Census 2018,CY2019Q2,female,Y020_024,11730.5162329553,0.237884518889623
MWI_4_1,,Census 2018,CY2019Q2,female,Y025_029,8379.8108518025,0.204828190803032
MWI_4_1,,Census 2018,CY2019Q2,female,Y030_034,7907.05983471726,0.17227811727138
MWI_4_1,,Census 2018,CY2019Q2,female,Y035_039,6052.03847902224,0.122536789007146
MWI_4_1,,Census 2018,CY2019Q2,female,Y040_044,4824.47220621747,0.058952279386372
MWI_4_1,,Census 2018,CY2019Q2,female,Y045_049,3954.45124722742,0.024273665951408
MWI_4_1,,Census 2018,CY2019Q2,female,Y050_054,3339.94022644555,
MWI_4_1,,Census 2018,CY2019Q2,female,Y055_059,2438.64136606451,
MWI_4_1,,Census 2018,CY2019Q2,female,Y060_064,1789.76024784482,
MWI_4_1,,Census 2018,CY2019Q2,female,Y065_069,1670.60663585166,
MWI_4_1,,Census 2018,CY2019Q2,female,Y070_074,1148.04640571227,
MWI_4_1,,Census 2018,CY2019Q2,female,Y075_079,1054.16677773869,
MWI_4_1,,Census 2018,CY2019Q2,female,Y080_999,1250.25561992675,
MWI_4_1,,Census 2018,CY2019Q2,male,Y000_004,15328.300589156,
MWI_4_1,,Census 2018,CY2019Q2,male,Y005_009,17956.1781827389,
MWI_4_1,,Census 2018,CY2019Q2,male,Y010_014,19337.7606147909,
MWI_4_1,,Census 2018,CY2019Q2,male,Y015_019,14182.7476486231,
MWI_4_1,,Census 2018,CY2019Q2,male,Y020_024,10678.6642947468,
MWI_4_1,,Census 2018,CY2019Q2,male,Y025_029,7689.13314744617,
MWI_4_1,,Census 2018,CY2019Q2,male,Y030_034,7143.54456123343,
MWI_4_1,,Census 2018,CY2019Q2,male,Y035_039,5953.38877941101,
MWI_4_1,,Census 2018,CY2019Q2,male,Y040_044,4921.96443379658,
MWI_4_1,,Census 2018,CY2019Q2,male,Y045_049,3903.67607106408,
MWI_4_1,,Census 2018,CY2019Q2,male,Y050_054,3061.13785871709,
MWI_4_1,,Census 2018,CY2019Q2,male,Y055_059,2184.15657671713,
MWI_4_1,,Census 2018,CY2019Q2,male,Y060_064,1609.60857907249,
MWI_4_1,,Census 2018,CY2019Q2,male,Y065_069,1450.23804062934,
MWI_4_1,,Census 2018,CY2019Q2,male,Y070_074,967.620573238404,
MWI_4_1,,Census 2018,CY2019Q2,male,Y075_079,863.940703802657,
MWI_4_1,,Census 2018,CY2019Q2,male,Y080_999,927.449421574124,
MWI_4_1,,Census 2018,CY2020Q2,female,Y000_004,15410.475106533,
MWI_4_1,,Census 2018,CY2020Q2,female,Y005_009,18790.6822065752,
MWI_4_1,,Census 2018,CY2020Q2,female,Y010_014,21362.9364139453,
MWI_4_1,,Census 2018,CY2020Q2,female,Y015_019,14776.0052886141,0.139491817992871
MWI_4_1,,Census 2018,CY2020Q2,female,Y020_024,12065.80673927,0.240430284656815
MWI_4_1,,Census 2018,CY2020Q2,female,Y025_029,8366.80251474312,0.207737779465682
MWI_4_1,,Census 2018,CY2020Q2,female,Y030_034,8705.18334062332,0.175451624434366
MWI_4_1,,Census 2018,CY2020Q2,female,Y035_039,6289.07899117082,0.124241840799601
MWI_4_1,,Census 2018,CY2020Q2,female,Y040_044,4806.31985222141,0.060044841362668
MWI_4_1,,Census 2018,CY2020Q2,female,Y045_049,4010.37260106275,0.024724022331506
MWI_4_1,,Census 2018,CY2020Q2,female,Y050_054,3526.88128940688,
MWI_4_1,,Census 2018,CY2020Q2,female,Y055_059,2540.37594521229,
MWI_4_1,,Census 2018,CY2020Q2,female,Y060_064,1881.20676154881,
MWI_4_1,,Census 2018,CY2020Q2,female,Y065_069,1783.04897133746,
MWI_4_1,,Census 2018,CY2020Q2,female,Y070_074,1125.29926224441,
MWI_4_1,,Census 2018,CY2020Q2,female,Y075_079,1087.20451083175,
MWI_4_1,,Census 2018,CY2020Q2,female,Y080_999,1354.26157554669,
MWI_4_1,,Census 2018,CY2020Q2,male,Y000_004,14910.356844849,
MWI_4_1,,Census 2018,CY2020Q2,male,Y005_009,18027.7772419697,
MWI_4_1,,Census 2018,CY2020Q2,male,Y010_014,21226.3227690719,
MWI_4_1,,Census 2018,CY2020Q2,male,Y015_019,14505.930516758,
MWI_4_1,,Census 2018,CY2020Q2,male,Y020_024,10833.9228483214,
MWI_4_1,,Census 2018,CY2020Q2,male,Y025_029,7795.64743452164,
MWI_4_1,,Census 2018,CY2020Q2,male,Y030_034,7804.0670399956,
MWI_4_1,,Census 2018,CY2020Q2,male,Y035_039,6509.21328389683,
MWI_4_1,,Census 2018,CY2020Q2,male,Y040_044,5093.7547040617,
MWI_4_1,,Census 2018,CY2020Q2,male,Y045_049,3975.73937403301,
MWI_4_1,,Census 2018,CY2020Q2,male,Y050_054,3135.25116975769,
MWI_4_1,,Census 2018,CY2020Q2,male,Y055_059,2284.88846861578,
MWI_4_1,,Census 2018,CY2020Q2,male,Y060_064,1671.99871397745,
MWI_4_1,,Census 2018,CY2020Q2,male,Y065_069,1616.58107384947,
MWI_4_1,,Census 2018,CY2020Q2,male,Y070_074,963.326447503824,
MWI_4_1,,Census 2018,CY2020Q2,male,Y075_079,901.727637061225,
MWI_4_1,,Census 2018,CY2020Q2,male,Y080_999,930.110749421788,
MWI_4_1,,Census 2018,CY2021Q2,female,Y000_004,15077.0574805225,
MWI_4_1,,Census 2018,CY2021Q2,female,Y005_009,19002.4047968032,
MWI_4_1,,Census 2018,CY2021Q2,female,Y010_014,23167.9935908177,
MWI_4_1,,Census 2018,CY2021Q2,female,Y015_019,14976.1296063124,
MWI_4_1,,Census 2018,CY2021Q2,female,Y020_024,12439.5013774461,
MWI_4_1,,Census 2018,CY2021Q2,female,Y025_029,8272.98636807354,
MWI_4_1,,Census 2018,CY2021Q2,female,Y030_034,9581.30520609667,
MWI_4_1,,Census 2018,CY2021Q2,female,Y035_039,6603.09668842782,
MWI_4_1,,Census 2018,CY2021Q2,female,Y040_044,4786.81543314306,
MWI_4_1,,Census 2018,CY2021Q2,female,Y045_049,4038.89032425014,
MWI_4_1,,Census 2018,CY2021Q2,female,Y050_054,3720.33474119814,
MWI_4_1,,Census 2018,CY2021Q2,female,Y055_059,2638.13102040983,
MWI_4_1,,Census 2018,CY2021Q2,female,Y060_064,1984.10032521808,
MWI_4_1,,Census 2018,CY2021Q2,female,Y065_069,1922.78511895783,
MWI_4_1,,Census 2018,CY2021Q2,female,Y070_074,1102.44776299982,
MWI_4_1,,Census 2018,CY2021Q2,female,Y075_079,1119.70968641903,
MWI_4_1,,Census 2018,CY2021Q2,female,Y080_999,1464.54735102667,
MWI_4_1,,Census 2018,CY2021Q2,male,Y000_004,14492.2454845403,
MWI_4_1,,Census 2018,CY2021Q2,male,Y005_009,18090.2641810071,
MWI_4_1,,Census 2018,CY2021Q2,male,Y010_014,23248.3164470717,
MWI_4_1,,Census 2018,CY2021Q2,male,Y015_019,14826.0104358767,
MWI_4_1,,Census 2018,CY2021Q2,male,Y020_024,10984.8632685126,
MWI_4_1,,Census 2018,CY2021Q2,male,Y025_029,7846.9477903837,
MWI_4_1,,Census 2018,CY2021Q2,male,Y030_034,8515.1967433449,
MWI_4_1,,Census 2018,CY2021Q2,male,Y035_039,7185.98722113708,
MWI_4_1,,Census 2018,CY2021Q2,male,Y040_044,5303.30231927169,
MWI_4_1,,Census 2018,CY2021Q2,male,Y045_049,4041.06888596567,
MWI_4_1,,Census 2018,CY2021Q2,male,Y050_054,3195.52141274797,
MWI_4_1,,Census 2018,CY2021Q2,male,Y055_059,2384.21388509615,
MWI_4_1,,Census 2018,CY2021Q2,male,Y060_064,1739.83371536398,
MWI_4_1,,Census 2018,CY2021Q2,male,Y065_069,1799.64459963497,
MWI_4_1,,Census 2018,CY2021Q2,male,Y070_074,975.180800134316,
MWI_4_1,,Census 2018,CY2021Q2,male,Y075_079,939.705187281978,
MWI_4_1,,Census 2018,CY2021Q2,male,Y080_999,929.291520494515,
MWI_4_1,,Census 2018,CY2022Q2,female,Y000_004,14736.7801784485,
MWI_4_1,,Census 2018,CY2022Q2,female,Y005_009,19198.194542249,
MWI_4_1,,Census 2018,CY2022Q2,female,Y010_014,25143.0818354334,
MWI_4_1,,Census 2018,CY2022Q2,female,Y015_019,15147.1390993656,
MWI_4_1,,Census 2018,CY2022Q2,female,Y020_024,12799.4640428598,
MWI_4_1,,Census 2018,CY2022Q2,female,Y025_029,8191.8009546932,
MWI_4_1,,Census 2018,CY2022Q2,female,Y030_034,10408.4544152641,
MWI_4_1,,Census 2018,CY2022Q2,female,Y035_039,7026.22873846446,
MWI_4_1,,Census 2018,CY2022Q2,female,Y040_044,4789.08035188686,
MWI_4_1,,Census 2018,CY2022Q2,female,Y045_049,4047.12422724171,
MWI_4_1,,Census 2018,CY2022Q2,female,Y050_054,3897.23138589316,
MWI_4_1,,Census 2018,CY2022Q2,female,Y055_059,2758.02917564348,
MWI_4_1,,Census 2018,CY2022Q2,female,Y060_064,2078.78384649163,
MWI_4_1,,Census 2018,CY2022Q2,female,Y065_069,2077.27737813154,
MWI_4_1,,Census 2018,CY2022Q2,female,Y070_074,1093.68629178717,
MWI_4_1,,Census 2018,CY2022Q2,female,Y075_079,1144.54067060888,
MWI_4_1,,Census 2018,CY2022Q2,female,Y080_999,1588.89272235783,
MWI_4_1,,Census 2018,CY2022Q2,male,Y000_004,14071.8368392107,
MWI_4_1,,Census 2018,CY2022Q2,male,Y005_009,18141.2685141918,
MWI_4_1,,Census 2018,CY2022Q2,male,Y010_014,25423.7293477026,
MWI_4_1,,Census 2018,CY2022Q2,male,Y015_019,15135.0647114013,
MWI_4_1,,Census 2018,CY2022Q2,male,Y020_024,11121.1008719065,
MWI_4_1,,Census 2018,CY2022Q2,male,Y025_029,7891.27657979707,
MWI_4_1,,Census 2018,CY2022Q2,male,Y030_034,9208.84961099359,
MWI_4_1,,Census 2018,CY2022Q2,male,Y035_039,7995.8954351096,
MWI_4_1,,Census 2018,CY2022Q2,male,Y040_044,5575.8645047708,
MWI_4_1,,Census 2018,CY2022Q2,male,Y045_049,4110.89098380512,
MWI_4_1,,Census 2018,CY2022Q2,male,Y050_054,3246.97724004964,
MWI_4_1,,Census 2018,CY2022Q2,male,Y055_059,2470.47309775881,
MWI_4_1,,Census 2018,CY2022Q2,male,Y060_064,1806.37754246037,
MWI_4_1,,Census 2018,CY2022Q2,male,Y065_069,2002.55042637646,
MWI_4_1,,Census 2018,CY2022Q2,male,Y070_074,1002.17873965982,
MWI_4_1,,Census 2018,CY2022Q2,male,Y075_079,978.841443707543,
MWI_4_1,,Census 2018,CY2022Q2,male,Y080_999,927.839116121206,
MWI_4_1,,Census 2018,CY2023Q2,female,Y000_004,14388.6567900247,
MWI_4_1,,Census 2018,CY2023Q2,female,Y005_009,19381.4153728122,
MWI_4_1,,Census 2018,CY2023Q2,female,Y010_014,27295.3341690845,
MWI_4_1,,Census 2018,CY2023Q2,female,Y015_019,15312.9525859551,
MWI_4_1,,Census 2018,CY2023Q2,female,Y020_024,13104.128078962,
MWI_4_1,,Census 2018,CY2023Q2,female,Y025_029,8169.05258649615,
MWI_4_1,,Census 2018,CY2023Q2,female,Y030_034,11102.7692214399,
MWI_4_1,,Census 2018,CY2023Q2,female,Y035_039,7575.36168072275,
MWI_4_1,,Census 2018,CY2023Q2,female,Y040_044,4830.25705789717,
MWI_4_1,,Census 2018,CY2023Q2,female,Y045_049,4035.25456646178,
MWI_4_1,,Census 2018,CY2023Q2,female,Y050_054,4047.28261033002,
MWI_4_1,,Census 2018,CY2023Q2,female,Y055_059,2887.37368395607,
MWI_4_1,,Census 2018,CY2023Q2,female,Y060_064,2182.55923447302,
MWI_4_1,,Census 2018,CY2023Q2,female,Y065_069,2246.12339166582,
MWI_4_1,,Census 2018,CY2023Q2,female,Y070_074,1101.09400163514,
MWI_4_1,,Census 2018,CY2023Q2,female,Y075_079,1157.41003927861,
MWI_4_1,,Census 2018,CY2023Q2,female,Y080_999,1729.51971080289,
MWI_4_1,,Census 2018,CY2023Q2,male,Y000_004,13648.783366161,
MWI_4_1,,Census 2018,CY2023Q2,male,Y005_009,18176.0130559392,
MWI_4_1,,Census 2018,CY2023Q2,male,Y010_014,27800.104918236,
MWI_4_1,,Census 2018,CY2023Q2,male,Y015_019,15395.8618521317,
MWI_4_1,,Census 2018,CY2023Q2,male,Y020_024,11254.5088983999,
MWI_4_1,,Census 2018,CY2023Q2,male,Y025_029,7937.48950661053,
MWI_4_1,,Census 2018,CY2023Q2,male,Y030_034,9849.56620667301,
MWI_4_1,,Census 2018,CY2023Q2,male,Y035_039,8939.94995130954,
MWI_4_1,,Census 2018,CY2023Q2,male,Y040_044,5940.42762661475,
MWI_4_1,,Census 2018,CY2023Q2,male,Y045_049,4188.91287306324,
MWI_4_1,,Census 2018,CY2023Q2,male,Y050_054,3281.61541121523,
MWI_4_1,,Census 2018,CY2023Q2,male,Y055_059,2546.78284355981,
MWI_4_1,,Census 2018,CY2023Q2,male,Y060_064,1882.33332881988,
MWI_4_1,,Census 2018,CY2023Q2,male,Y065_069,2207.94962941772,
MWI_4_1,,Census 2018,CY2023Q2,male,Y070_074,1055.01022975871,
MWI_4_1,,Census 2018,CY2023Q2,male,Y075_079,1013.39417671337,
MWI_4_1,,Census 2018,CY2023Q2,male,Y080_999,927.509174369192,
MWI_4_1,,Census 2018,CY2024Q2,female,Y000_004,14051.2924471393,
MWI_4_1,,Census 2018,CY2024Q2,female,Y005_009,19552.8450449088,
MWI_4_1,,Census 2018,CY2024Q2,female,Y010_014,28484.4126204955,
MWI_4_1,,Census 2018,CY2024Q2,female,Y015_019,16370.6558533758,
MWI_4_1,,Census 2018,CY2024Q2,female,Y020_024,13342.5684656375,
MWI_4_1,,Census 2018,CY2024Q2,female,Y025_029,8219.39714907006,
MWI_4_1,,Census 2018,CY2024Q2,female,Y030_034,11598.8756563693,
MWI_4_1,,Census 2018,CY2024Q2,female,Y035_039,8297.23177174297,
MWI_4_1,,Census 2018,CY2024Q2,female,Y040_044,4909.77249801911,
MWI_4_1,,Census 2018,CY2024Q2,female,Y045_049,4002.81072738205,
MWI_4_1,,Census 2018,CY2024Q2,female,Y050_054,4166.40540869762,
MWI_4_1,,Census 2018,CY2024Q2,female,Y055_059,3041.56456668176,
MWI_4_1,,Census 2018,CY2024Q2,female,Y060_064,2280.10464273759,
MWI_4_1,,Census 2018,CY2024Q2,female,Y065_069,2429.6565532694,
MWI_4_1,,Census 2018,CY2024Q2,female,Y070_074,1133.3155530892,
MWI_4_1,,Census 2018,CY2024Q2,female,Y075_079,1159.01907114806,
MWI_4_1,,Census 2018,CY2024Q2,female,Y080_999,1874.03410803763,
MWI_4_1,,Census 2018,CY2024Q2,male,Y000_004,13240.987260856,
MWI_4_1,,Census 2018,CY2024Q2,male,Y005_009,18195.4849800887,
MWI_4_1,,Census 2018,CY2024Q2,male,Y010_014,28933.9642953392,
MWI_4_1,,Census 2018,CY2024Q2,male,Y015_019,16786.0190082218,
MWI_4_1,,Census 2018,CY2024Q2,male,Y020_024,11379.7383497603,
MWI_4_1,,Census 2018,CY2024Q2,male,Y025_029,7982.57648563064,
MWI_4_1,,Census 2018,CY2024Q2,male,Y030_034,10415.2333254754,
MWI_4_1,,Census 2018,CY2024Q2,male,Y035_039,10051.22730897,
MWI_4_1,,Census 2018,CY2024Q2,male,Y040_044,6432.5082556531,
MWI_4_1,,Census 2018,CY2024Q2,male,Y045_049,4269.62526363576,
MWI_4_1,,Census 2018,CY2024Q2,male,Y050_054,3307.85498154872,
MWI_4_1,,Census 2018,CY2024Q2,male,Y055_059,2617.60802000218,
MWI_4_1,,Census 2018,CY2024Q2,male,Y060_064,1958.086950198,
MWI_4_1,,Census 2018,CY2024Q2,male,Y065_069,2407.40826672792,
MWI_4_1,,Census 2018,CY2024Q2,male,Y070_074,1142.87969589134,
MWI_4_1,,Census 2018,CY2024Q2,male,Y075_079,1037.95010145048,
MWI_4_1,,Census 2018,CY2024Q2,male,Y080_999,926.608668944362,
MWI_4_1,,Census 2018,CY2025Q2,female,Y000_004,13741.2668510966,
MWI_4_1,,Census 2018,CY2025Q2,female,Y005_009,19708.2106507504,
MWI_4_1,,Census 2018,CY2025Q2,female,Y010_014,29743.5727822209,
MWI_4_1,,Census 2018,CY2025Q2,female,Y015_019,17503.2045999267,
MWI_4_1,,Census 2018,CY2025Q2,female,Y020_024,13517.4431139985,
MWI_4_1,,Census 2018,CY2025Q2,female,Y025_029,8315.3516392119,
MWI_4_1,,Census 2018,CY2025Q2,female,Y030_034,11922.5960407384,
MWI_4_1,,Census 2018,CY2025Q2,female,Y035_039,9195.14577452922,
MWI_4_1,,Census 2018,CY2025Q2,female,Y040_044,5027.36707290635,
MWI_4_1,,Census 2018,CY2025Q2,female,Y045_049,3949.80292198152,
MWI_4_1,,Census 2018,CY2025Q2,female,Y050_054,4262.62029314185,
MWI_4_1,,Census 2018,CY2025Q2,female,Y055_059,3205.88162814075,
MWI_4_1,,Census 2018,CY2025Q2,female,Y060_064,2378.00284942002,
MWI_4_1,,Census 2018,CY2025Q2,female,Y065_069,2619.52881739942,
MWI_4_1,,Census 2018,CY2025Q2,female,Y070_074,1185.58406668141,
MWI_4_1,,Census 2018,CY2025Q2,female,Y075_079,1148.80346029821,
MWI_4_1,,Census 2018,CY2025Q2,female,Y080_999,2045.59817441618,
MWI_4_1,,Census 2018,CY2025Q2,male,Y000_004,12864.7902001871,
MWI_4_1,,Census 2018,CY2025Q2,male,Y005_009,18197.8334310044,
MWI_4_1,,Census 2018,CY2025Q2,male,Y010_014,30135.7616434755,
MWI_4_1,,Census 2018,CY2025Q2,male,Y015_019,18222.1225551081,
MWI_4_1,,Census 2018,CY2025Q2,male,Y020_024,11501.3490916878,
MWI_4_1,,Census 2018,CY2025Q2,male,Y025_029,8022.14773602286,
MWI_4_1,,Census 2018,CY2025Q2,male,Y030_034,10910.5032036016,
MWI_4_1,,Census 2018,CY2025Q2,male,Y035_039,11323.6730043069,
MWI_4_1,,Census 2018,CY2025Q2,male,Y040_044,7063.37607408334,
MWI_4_1,,Census 2018,CY2025Q2,male,Y045_049,4353.25691034545,
MWI_4_1,,Census 2018,CY2025Q2,male,Y050_054,3329.16331873213,
MWI_4_1,,Census 2018,CY2025Q2,male,Y055_059,2661.66054625104,
MWI_4_1,,Census 2018,CY2025Q2,male,Y060_064,2051.96050447191,
MWI_4_1,,Census 2018,CY2025Q2,male,Y065_069,2592.93241814245,
MWI_4_1,,Census 2018,CY2025Q2,male,Y070_074,1262.7689538042,
MWI_4_1,,Census 2018,CY2025Q2,male,Y075_079,1052.04550819875,
MWI_4_1,,Census 2018,CY2025Q2,male,Y080_999,931.679013546013,
MWI_4_10,,Census 2018,CY2008Q2,female,Y000_004,21298.8580482147,
MWI_4_10,,Census 2018,CY2008Q2,female,Y005_009,17276.5113752253,
MWI_4_10,,Census 2018,CY2008Q2,female,Y010_014,14459.3087766662,
MWI_4_10,,Census 2018,CY2008Q2,female,Y015_019,12727.2577756167,0.130374267859072
MWI_4_10,,Census 2018,CY2008Q2,female,Y020_024,10197.0850335961,0.280551490562578
MWI_4_10,,Census 2018,CY2008Q2,female,Y025_029,8033.58584784564,0.266950191394136
MWI_4_10,,Census 2018,CY2008Q2,female,Y030_034,6814.94876008018,0.253392719612534
MWI_4_10,,Census 2018,CY2008Q2,female,Y035_039,5558.02905201687,0.192857808488608
MWI_4_10,,Census 2018,CY2008Q2,female,Y040_044,4209.19554655962,0.099010276830818
MWI_4_10,,Census 2018,CY2008Q2,female,Y045_049,3220.23418497406,0.039186521906412
MWI_4_10,,Census 2018,CY2008Q2,female,Y050_054,2657.16924108572,
MWI_4_10,,Census 2018,CY2008Q2,female,Y055_059,2079.12625213143,
MWI_4_10,,Census 2018,CY2008Q2,female,Y060_064,1853.1584636452,
MWI_4_10,,Census 2018,CY2008Q2,female,Y065_069,1458.09176473674,
MWI_4_10,,Census 2018,CY2008Q2,female,Y070_074,1222.05444069486,
MWI_4_10,,Census 2018,CY2008Q2,female,Y075_079,919.016184093034,
MWI_4_10,,Census 2018,CY2008Q2,female,Y080_999,1313.10089334872,
MWI_4_10,,Census 2018,CY2008Q2,male,Y000_004,20663.9279666243,
MWI_4_10,,Census 2018,CY2008Q2,male,Y005_009,16481.5015399215,
MWI_4_10,,Census 2018,CY2008Q2,male,Y010_014,13924.9644009797,
MWI_4_10,,Census 2018,CY2008Q2,male,Y015_019,12303.0558153575,
MWI_4_10,,Census 2018,CY2008Q2,male,Y020_024,10194.004056965,
MWI_4_10,,Census 2018,CY2008Q2,male,Y025_029,7866.02038845821,
MWI_4_10,,Census 2018,CY2008Q2,male,Y030_034,6262.51097568759,
MWI_4_10,,Census 2018,CY2008Q2,male,Y035_039,5222.96856098255,
MWI_4_10,,Census 2018,CY2008Q2,male,Y040_044,4143.08729270323,
MWI_4_10,,Census 2018,CY2008Q2,male,Y045_049,3320.94671258237,
MWI_4_10,,Census 2018,CY2008Q2,male,Y050_054,2452.94779411097,
MWI_4_10,,Census 2018,CY2008Q2,male,Y055_059,1954.01737846726,
MWI_4_10,,Census 2018,CY2008Q2,male,Y060_064,1545.9996893428,
MWI_4_10,,Census 2018,CY2008Q2,male,Y065_069,1261.03554090265,
MWI_4_10,,Census 2018,CY2008Q2,male,Y070_074,990.907111284588,
MWI_4_10,,Census 2018,CY2008Q2,male,Y075_079,705.963542384501,
MWI_4_10,,Census 2018,CY2008Q2,male,Y080_999,880.982599184831,
MWI_4_10,,Census 2018,CY2009Q2,female,Y000_004,22134.9794271335,
MWI_4_10,,Census 2018,CY2009Q2,female,Y005_009,17671.4578875005,
MWI_4_10,,Census 2018,CY2009Q2,female,Y010_014,15115.2674622287,
MWI_4_10,,Census 2018,CY2009Q2,female,Y015_019,13165.745234182,0.123683004348399
MWI_4_10,,Census 2018,CY2009Q2,female,Y020_024,10714.7604753996,0.272423198748174
MWI_4_10,,Census 2018,CY2009Q2,female,Y025_029,8224.3176532014,0.259226451602285
MWI_4_10,,Census 2018,CY2009Q2,female,Y030_034,7014.16085861053,0.249565565121311
MWI_4_10,,Census 2018,CY2009Q2,female,Y035_039,5830.78252587992,0.188296512558795
MWI_4_10,,Census 2018,CY2009Q2,female,Y040_044,4427.92737729795,0.094713970395876
MWI_4_10,,Census 2018,CY2009Q2,female,Y045_049,3305.14258658352,0.037252684843895
MWI_4_10,,Census 2018,CY2009Q2,female,Y050_054,2718.43868774712,
MWI_4_10,,Census 2018,CY2009Q2,female,Y055_059,2146.96184306276,
MWI_4_10,,Census 2018,CY2009Q2,female,Y060_064,1864.81317861307,
MWI_4_10,,Census 2018,CY2009Q2,female,Y065_069,1541.90832833147,
MWI_4_10,,Census 2018,CY2009Q2,female,Y070_074,1221.43574444992,
MWI_4_10,,Census 2018,CY2009Q2,female,Y075_079,957.034974133364,
MWI_4_10,,Census 2018,CY2009Q2,female,Y080_999,1283.95540735361,
MWI_4_10,,Census 2018,CY2009Q2,male,Y000_004,21741.7852435718,
MWI_4_10,,Census 2018,CY2009Q2,male,Y005_009,16762.2201511149,
MWI_4_10,,Census 2018,CY2009Q2,male,Y010_014,14532.9452741866,
MWI_4_10,,Census 2018,CY2009Q2,male,Y015_019,12724.0081012607,
MWI_4_10,,Census 2018,CY2009Q2,male,Y020_024,10638.8168260602,
MWI_4_10,,Census 2018,CY2009Q2,male,Y025_029,8101.57208741957,
MWI_4_10,,Census 2018,CY2009Q2,male,Y030_034,6417.5064613816,
MWI_4_10,,Census 2018,CY2009Q2,male,Y035_039,5409.22631568384,
MWI_4_10,,Census 2018,CY2009Q2,male,Y040_044,4347.45912335132,
MWI_4_10,,Census 2018,CY2009Q2,male,Y045_049,3438.89440745788,
MWI_4_10,,Census 2018,CY2009Q2,male,Y050_054,2550.86017674319,
MWI_4_10,,Census 2018,CY2009Q2,male,Y055_059,1998.29189679477,
MWI_4_10,,Census 2018,CY2009Q2,male,Y060_064,1573.97744451641,
MWI_4_10,,Census 2018,CY2009Q2,male,Y065_069,1302.20714946506,
MWI_4_10,,Census 2018,CY2009Q2,male,Y070_074,996.125323289286,
MWI_4_10,,Census 2018,CY2009Q2,male,Y075_079,732.012368739483,
MWI_4_10,,Census 2018,CY2009Q2,male,Y080_999,900.669650061349,
MWI_4_10,,Census 2018,CY2010Q2,female,Y000_004,22839.2663014495,
